Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
501.260960000	2.70155319576	46.0521663517	0.0217145050759	17.6202590899	17.6789219805	46.7078057104	58.0360454761	84.1849460198	1234.85978548	-0.0433505827076	117.210427806	0.638323168127	0.0311776902721	0.749872100619	1.33356074879	46.8881301743	50.4908154769	112.166511085	41.1025646489	62.8546471699	504.474771931	19.2440067017	16.6381267307	0.0445000924407
501.884186667	2.73278923742	46.0061046324	0.0217362458306	17.6721268884	17.7315274671	46.8113338466	58.0004188872	84.2708548166	1232.52825207	-0.0421346356294	116.873072677	0.637767355583	0.0310321619461	0.758507907984	1.31837781712	46.8894591988	50.4923079083	112.086911981	41.1930169158	63.0877035668	504.436011774	19.1430439074	16.6600890164	0.0446509968950
502.507413333	2.76430274978	45.9599037400	0.0217580960495	17.7240386419	17.7841846067	46.9148229870	57.9649218565	84.3575393504	1230.18896598	-0.0409086912671	116.537452714	0.637208337465	0.0308865831732	0.767226960601	1.30339528113	46.8906905635	50.4936697231	112.007365402	41.2836791078	63.3224943433	504.394892010	19.0427361699	16.6820770052	0.0448027012664
503.130640000	2.79609539738	45.9135629142	0.0217800566223	17.7759946874	17.8368938034	47.0182739289	57.9295547492	84.4450086988	1227.84191832	-0.0396726324149	116.203548783	0.636646115501	0.0307409549292	0.776029985330	1.28861000078	46.8918236764	50.4949001686	111.927869507	41.3745524932	63.5590415550	504.351401968	18.9430785027	16.7040912739	0.0449552129045
503.753866667	2.82816884971	45.8670813851	0.0218021284503	17.8279953649	17.8896554654	47.1216874740	57.8943179414	84.5332720964	1225.48709988	-0.0384263400825	115.871341928	0.636080691326	0.0305952781963	0.784917716766	1.27401889222	46.8928579396	50.4959984845	111.848422446	41.4656383869	63.7973676860	504.305530870	18.8440659375	16.7261324075	0.0451085392931
504.377093333	2.86052478121	45.8204583733	0.0218243124469	17.8800410181	17.9424700046	47.2250644277	57.8592118196	84.6223389385	1223.12450111	-0.0371696934597	115.540813366	0.635512066482	0.0304495539626	0.793890897367	1.25961892663	46.8937927492	50.4969639037	111.769022370	41.5569381501	64.0374956566	504.257267822	18.7456935246	16.7482009998	0.0452626880532
505.000320000	2.89316487130	45.7736930895	0.0218466095372	17.9321319938	17.9953378370	47.3284056000	57.8242367816	84.7122187841	1220.75411211	-0.0359025698809	115.211944486	0.634940242418	0.0303037832228	0.802950277578	1.24540712909	46.8946274950	50.4977956513	111.689667419	41.6484531899	64.2794488313	504.206601818	18.6479563329	16.7702976531	0.0454176669463
505.623546667	2.92609080435	45.7267847342	0.0218690206585	17.9842686425	18.0482593827	47.4317118052	57.7893932361	84.8029213600	1218.37592266	-0.0346248447885	114.884716847	0.634365220493	0.0301579669774	0.812096615972	1.23138057755	46.8953615604	50.4984929451	111.610355732	41.7401849595	64.5232510270	504.153521737	18.5508494502	16.7924229786	0.0455734838775
506.246773333	2.95930426973	45.6797324982	0.0218915467607	18.0364513180	18.1012350658	47.5349838620	57.7546816033	84.8944565641	1215.98992219	-0.0333363916952	114.559112173	0.633787001966	0.0300121062338	0.821330679375	1.21753640173	46.8959943227	50.4990549949	111.531085439	41.8321349572	64.7689265219	504.098016342	18.4543679835	16.8145775966	0.0457301468995
506.870000000	2.99280696181	45.6325355616	0.0219141888061	18.0886803779	18.1542653147	47.6382225937	57.7201023150	84.9868344696	1213.59609977	-0.0320370821459	114.235112354	0.633205588006	0.0298662020056	0.830653243015	1.20387178213	46.8965251525	50.4994810032	111.451854666	41.9243047267	65.0165000638	504.040074278	18.3585070588	16.8367621364	0.0458876642159
507.493226667	3.02660058000	45.5851930943	0.0219369477701	18.1409561832	18.2073505620	47.7414288281	57.6856558150	85.0800653285	1211.19444411	-0.0307267856780	113.912699439	0.632620979683	0.0297202553128	0.840065090652	1.19038394897	46.8969534137	50.4997701641	111.372661533	42.0166958566	65.2659968792	503.979684071	18.2632618215	16.8589772368	0.0460460441850
508.116453333	3.06068682873	45.5377042556	0.0219598246409	18.1932790986	18.2604912447	47.8446033979	57.6513425590	85.1741595760	1208.78494359	-0.0294053697819	113.591855640	0.632033177972	0.0295742671824	0.849567014730	1.17707018124	46.8972784637	50.4999216639	111.293504152	42.1093099800	65.5174426828	503.916834129	18.1686274366	16.8812235456	0.0462052953232
508.739680000	3.09506741746	45.4900681940	0.0219828204200	18.2456494928	18.3136878041	47.9477471407	57.6171630153	85.2691278344	1206.36758619	-0.0280726998592	113.272563320	0.631442183749	0.0294282386478	0.859159816520	1.16392780571	46.8974996531	50.4999346808	111.214380631	42.2021487746	65.7708636863	503.851512735	18.0745990889	16.9035017208	0.0463654263095
509.362906667	3.12974406075	45.4422840471	0.0220059361225	18.2980677381	18.3669406860	48.0508608989	57.5831176645	85.3649809172	1203.94235956	-0.0267286391806	112.954805002	0.630847997795	0.0292821707491	0.868844306273	1.15095419603	46.8976163253	50.4998083846	111.135289070	42.2952139617	66.0262866087	503.783708051	17.9811719828	16.9258124297	0.0465264459889
509.986133333	3.16471847823	45.3943509415	0.0220291727772	18.3505342106	18.4202503408	48.1539455203	57.5492070004	85.4617298339	1201.50925094	-0.0253730488430	112.638563356	0.630250620787	0.0291360645335	0.878621303369	1.13814677173	46.8976278171	50.4995419365	111.056227561	42.3885073067	66.2837386861	503.713408115	17.8883413430	16.9481563496	0.0466883633769
510.609360000	3.19999239463	45.3462679925	0.0220525314270	18.4030492905	18.4736172234	48.2570018576	57.5154315297	85.5593857940	1199.06824722	-0.0240057877251	112.323821204	0.629650053305	0.0289899210549	0.888491636478	1.12550299738	46.8975334577	50.4991344894	110.977194190	42.4820306184	66.5432476818	503.640600837	17.7961024143	16.9705341682	0.0468511876632
511.232586667	3.23556753981	45.2980343039	0.0220760131288	18.4556133620	18.5270417935	48.3600307689	57.4817917726	85.6579602117	1196.61933489	-0.0226267124419	112.010561515	0.629046295828	0.0288437413744	0.898456143720	1.11302038167	46.8973325692	50.4985851873	110.898187036	42.5757857485	66.8048418967	503.565274001	17.7044504618	16.9929465832	0.0470149282167
511.855813333	3.27144564876	45.2496489680	0.0220996189541	18.5082268133	18.5805245156	48.4630331177	57.4482882628	85.7574647109	1194.16250008	-0.0212356772986	111.698767402	0.628439348730	0.0286975265601	0.908515672827	1.10069647658	46.8970244665	50.4978931654	110.819204169	42.6697745916	67.0685501808	503.487415261	17.6133807711	17.0153943027	0.0471795945891
512.479040000	3.30762846163	45.2011110654	0.0221233499892	18.5608900368	18.6340658589	48.5660097732	57.4149215480	85.8579111296	1191.69772850	-0.0198325342427	111.388422119	0.627829212284	0.0285512776871	0.918671081311	1.08852887649	46.8966084566	50.4970575498	110.740243652	42.7639990850	67.3344019434	503.407012142	17.5228886485	17.0378780456	0.0473451965204
513.102266667	3.34411772376	45.1524196646	0.0221472073352	18.6136034290	18.6876662976	48.6689616102	57.3816921904	85.9593115253	1189.22500546	-0.0184171328156	111.079509062	0.627215886658	0.0284049958381	0.928923236636	1.07651521736	46.8960838393	50.4960774576	110.661303540	42.8584612079	67.6024271650	503.324052035	17.4329694212	17.0603985417	0.0475117439425
513.725493333	3.38091518568	45.1035738220	0.0221711921088	18.6663673908	18.7413263109	48.7718895092	57.3486007662	86.0616781798	1186.74431590	-0.0169893201023	110.772011765	0.626599371915	0.0282586821028	0.939273016391	1.06465317597	46.8954499063	50.4949519964	110.582381878	42.9531629813	67.8726564090	503.238522198	17.3436184371	17.0829565314	0.0476792469848
514.348720000	3.41802260314	45.0545725816	0.0221953054418	18.7191823275	18.7950463832	48.8747943569	57.3156478668	86.1650236047	1184.25564433	-0.0155489406805	110.465913897	0.625979668011	0.0281123375787	0.949721308472	1.05294046904	46.8947059415	50.4936802645	110.503476705	43.0481064680	68.1451208339	503.150409753	17.2548310655	17.1055527668	0.0478477159789
514.971946667	3.45544173715	45.0054149750	0.0222195484822	18.7720486486	18.8488270038	48.9776770456	57.2828340986	86.2693605465	1181.75897483	-0.0140958365679	110.161199259	0.625356774793	0.0279659633705	0.960269011262	1.04137485254	46.8938512208	50.4922613503	110.424586050	43.1432937717	68.4198522050	503.059701686	17.1666026968	17.1281880110	0.0480171614634
515.595173333	3.49317435398	44.9561000208	0.0222439223940	18.8249667685	18.9026686677	49.0805384743	57.2501600833	86.3747019927	1179.25429110	-0.0126298471688	109.857851786	0.624730692001	0.0278195605908	0.970917033820	1.02995412086	46.8928850120	50.4906943328	110.345707931	43.2387270368	68.6968829081	502.966384843	17.0789287426	17.1508630391	0.0481875941897
516.218400000	3.53122222520	44.9066267249	0.0222684283575	18.8779371058	18.9565718749	49.1833795481	57.2176264585	86.4810611768	1176.74157640	-0.0111508092183	109.555855538	0.624101419262	0.0276731303596	0.981666296071	1.01867610613	46.8918065744	50.4889782807	110.266840358	43.3344084484	68.9762459619	502.870445931	16.9918046363	17.1735786376	0.0483590251264
516.841626667	3.56958712768	44.8569940798	0.0222930675698	18.9309600839	19.0105371310	49.2862011785	57.1852338778	86.5884515849	1174.22081354	-0.00965855672673	109.255194706	0.623468956095	0.0275266738049	0.992517729002	1.00753867742	46.8906151590	50.4871122526	110.187981332	43.4303402314	69.2579750318	502.771871514	16.9052258328	17.1963356054	0.0485314654659
517.464853333	3.60827084364	44.8072010648	0.0223178412450	18.9840361312	19.0645649471	49.3890042837	57.1529830111	86.6968869613	1171.69198492	-0.00815292092084	108.955853604	0.622833301903	0.0273801920627	1.00347227486	0.996539740109	46.8893100083	50.4850952971	110.109128844	43.5265246505	69.5421044437	502.670648012	16.8191878089	17.2191347534	0.0487049266293
518.088080000	3.64727516069	44.7572466456	0.0223427506146	19.0371656806	19.1186558400	49.4917897887	57.1208745452	86.8063813147	1169.15507250	-0.00663373018490	108.657816666	0.622194455975	0.0272336862769	1.01453088737	0.985677235111	46.8878903558	50.4829264519	110.030280873	43.6229640097	69.8286691981	502.566761700	16.7336860631	17.2419769051	0.0488794202722
518.711306667	3.68660187180	44.7071297737	0.0223677969277	19.0903491701	19.1728103321	49.5945586254	57.0889091838	86.9169489250	1166.61005777	-0.00510080999965	108.361068450	0.621552417485	0.0270871575993	1.02569453192	0.974949138247	46.8863554263	50.4806047443	109.951435388	43.7196606518	70.1177049850	502.460198705	16.6487161161	17.2648628967	0.0490549582913
519.334533333	3.72625277538	44.6568493870	0.0223929814514	19.1435870427	19.2270289520	49.6973117326	57.0570876481	87.0286043497	1164.05692179	-0.00355398287981	108.065593632	0.620907185490	0.0269406071904	1.03696418579	0.964353459554	46.8847044355	50.4781291906	109.872590349	43.8166169582	70.4092481992	502.350945007	16.5642735107	17.2877935773	0.0492315528299
519.957760000	3.76622967531	44.6064044089	0.0224183054710	19.1968797465	19.2813122338	49.8000500566	57.0254106771	87.1413624303	1161.49564515	-0.00199306831002	107.771377001	0.620258758926	0.0267940362185	1.04834083838	0.953888242633	46.8829365900	50.4754987963	109.793743703	43.9138353484	70.7033359554	502.238986433	16.4803538118	17.3107698093	0.0494092162846
520.580986667	3.80653438091	44.5557937480	0.0224437702907	19.2502277346	19.3356607179	49.9027745507	56.9938790281	87.2552383000	1158.92620798	-0.000417882679133	107.478403463	0.619607136611	0.0266474458606	1.05982549141	0.943551564013	46.8810510868	50.4727125554	109.714893385	44.0113182796	71.0000061043	502.124308658	16.3969526068	17.3337924684	0.0495879613114
521.204213333	3.84716870707	44.5050162985	0.0224693772337	19.3036314659	19.3900749508	50.0054861762	56.9624934767	87.3702473905	1156.34858993	0.00117176078721	107.186658036	0.618952317240	0.0265008373022	1.07141915918	0.933341532522	46.8790471136	50.4697694506	109.636037320	44.1090682463	71.2992972496	502.006897203	16.3140655057	17.3568624440	0.0497678008330
521.827440000	3.88813447416	44.4540709392	0.0224951276424	19.3570914041	19.4445554854	50.1081859016	56.9312548176	87.4864054391	1153.76277018	0.00277605209578	106.896125846	0.618294299383	0.0263542117374	1.08312286877	0.923256288674	46.8769238484	50.4666684529	109.557173420	44.2070877799	71.6012487645	501.886737432	16.2316881407	17.3799806397	0.0499487480451
522.450666667	3.92943350817	44.4029565338	0.0225210228792	19.4106080188	19.4991028807	50.2108747037	56.9001638648	87.6037284969	1151.16872741	0.00439518455665	106.606792129	0.617633081488	0.0262075703690	1.09493766032	0.913294004066	46.8746804592	50.4634085215	109.478299585	44.3053794483	71.9059008094	501.763814553	16.1498161669	17.4031479730	0.0501308164237
523.073893333	3.97106764067	44.3516719302	0.0225470643265	19.4641817850	19.5537177025	50.3135535670	56.8692214521	87.7222329365	1148.56643985	0.00602935485611	106.318642226	0.616968661871	0.0260609144088	1.10686458725	0.903452880793	46.8723161039	50.4599886037	109.399413701	44.4039458553	72.2132943500	501.638113611	16.0684452621	17.4263653760	0.0503140197327
523.697120000	4.01303870891	44.3002159606	0.0225732533875	19.5178131835	19.6084005231	50.4162234846	56.8384284333	87.8419354599	1145.95588518	0.00767876313130	106.031661582	0.616301038724	0.0259142450775	1.11890471651	0.893731150872	46.8698299303	50.4564076342	109.320513642	44.5027896408	72.5234711761	501.509619491	15.9875711268	17.4496337958	0.0504983720307
524.320346667	4.05534855578	44.2485874411	0.0225995914860	19.5715027007	19.6631519214	50.5188854575	56.8077856831	87.9628531067	1143.33704061	0.00934361304696	105.745835745	0.615630210105	0.0257675636048	1.13105912884	0.884127075675	46.8672210759	50.4526645354	109.241597269	44.6019134794	72.8364739203	501.378316914	15.9071894846	17.4729541943	0.0506838876794
524.943573333	4.09799902988	44.1967851710	0.0226260800674	19.6252508292	19.7179724834	50.6215404958	56.7772940971	88.0850032632	1140.70988283	0.0110241118741	105.461150362	0.614956173940	0.0256208712298	1.14332891907	0.874638945378	46.8644886674	50.4487582171	109.162662427	44.7013200811	73.1523460785	501.244190436	15.8272960818	17.4963275488	0.0508705813513
525.566800000	4.14099198559	44.1448079333	0.0226527205988	19.6790580675	19.7728628019	50.7241896181	56.7469545922	88.2084036709	1138.07438801	0.0127204705710	105.177591177	0.614278928021	0.0254741692008	1.15571519634	0.865265078424	46.8616318207	50.4446875759	109.083706950	44.8010121899	73.4711320296	501.107224442	15.7478866879	17.5197548524	0.0510584680376
526.190026667	4.18432928307	44.0926544936	0.0226795145696	19.7329249201	19.8278234770	50.8268338519	56.7167681077	88.3330724355	1135.43053179	0.0144329038657	104.895144032	0.613598470002	0.0253274587756	1.16821908441	0.856003820985	46.8586496408	50.4404514954	109.004728656	44.9009925842	73.7928770575	500.967403152	15.6689570952	17.5432371142	0.0512475630573
526.813253333	4.22801278827	44.0403236004	0.0227064634918	19.7868518979	19.8828551159	50.9294742340	56.6867356051	88.4590280365	1132.77828929	0.0161616303418	104.613794861	0.612914797400	0.0251807412218	1.18084172191	0.846853546452	46.8555412215	50.4360488457	108.925725347	45.0012640760	74.1176273718	500.824710610	15.5905031194	17.5667753593	0.0514378820650
527.436480000	4.27204437306	43.9878139844	0.0227335689006	19.8408395181	19.9379583332	51.0321118107	56.6568580687	88.5862893370	1130.11763509	0.0179068725252	104.333529693	0.612227907590	0.0250340178163	1.19358426269	0.837812654921	46.8523056451	50.4314784832	108.846694810	45.1018295106	74.4454301313	500.679130689	15.5125205992	17.5903706299	0.0516294410607
528.059706667	4.31642591518	43.9351243584	0.0227608323546	19.8948883045	19.9931337511	51.1347476375	56.6271365066	88.7148755934	1127.44854321	0.0196688569747	104.054334645	0.611537797803	0.0248872898462	1.20644787607	0.828879572698	46.8489419823	50.4267392505	108.767634819	45.2026917665	74.7763334666	500.530647084	15.4350053962	17.6140239848	0.0518222563985
528.682933333	4.36115929833	43.8822534168	0.0227882554367	19.9489987874	20.0483819995	51.2373827801	56.5975719506	88.8448064656	1124.77098712	0.0214478143734	103.776195921	0.610844465127	0.0247405586084	1.21943374715	0.820052751809	46.8454492921	50.4218299757	108.688543128	45.3038537546	75.1103865042	500.379243311	15.3579533956	17.6377365003	0.0520163447963
529.306160000	4.40624641219	43.8291998353	0.0228158397543	20.0031715040	20.1037037160	51.3400183140	56.5681654572	88.9761020281	1122.08493974	0.0232439796242	103.499099815	0.610147906501	0.0245938254102	1.23254307715	0.811330669525	46.8418266212	50.4167494729	108.609417478	45.4053184183	75.4476393914	500.224902709	15.2813605054	17.6615092702	0.0522117233453
529.929386667	4.45168915250	43.7759622706	0.0228435869397	20.0574069981	20.1590995462	51.4426553249	56.5389181077	89.1087827804	1119.39037340	0.0250575919465	103.223032701	0.609448118715	0.0244470915687	1.24577708369	0.802711827894	46.8380730041	50.4114965409	108.530255590	45.5070887330	75.7881433215	500.067608430	15.2052226570	17.6853434066	0.0524084095207
530.552613333	4.49748942106	43.7225393602	0.0228714986511	20.1117058207	20.2145701439	51.5452949091	56.5098310093	89.2428696588	1116.68725989	0.0268888949765	102.947981039	0.608745098404	0.0243003584119	1.25913700119	0.794194753278	46.8341874629	50.4060699641	108.451055170	45.6091677058	76.1319505608	499.907343444	15.1295358048	17.7092400398	0.0526064211912
